Temp/Freq,100,200,300,500,600,800,1000,1500,2000,3000,5000,7000,9000,10000,15000,20000,30000,40000,50000,60000,70000,90000,100000,200000,300000,400000,500000,600000,700000,800000,900000,1000000,2000000
413,162.334,13.953,11.327,13.648,12.904,14.243,None,None,None,13.093,12.654,12.445,12.262,12.218,11.999,11.808,11.505,11.243,11.027,10.786,10.651,10.346,10.213,9.269,None,8.318,8.033,7.819,7.645,7.513,7.401,7.311,7.032,
414,124.077,5.685,14.862,12.42,13.745,14.102,14.435,13.921,13.665,13.157,12.719,12.507,12.329,12.248,12.034,11.823,11.521,11.243,11.042,10.821,10.661,10.351,10.216,9.269,8.718,8.323,8.035,7.82,7.647,7.514,None,7.312,7.032,
415,368.994,6.935,17.614,15.3,14.303,13.845,14.392,14.077,13.831,13.239,12.758,12.531,12.357,12.278,12.009,11.847,11.528,11.237,11.047,10.872,10.663,10.357,10.222,9.272,8.729,8.322,8.038,7.822,7.648,7.511,7.405,7.314,None,
416,-363.204,13.838,11.719,15.341,13.978,13.999,14.207,14.18,13.842,13.382,12.859,12.566,12.36,12.317,None,11.853,11.545,11.287,11.055,10.845,10.67,10.36,10.225,9.266,8.728,8.332,8.04,7.825,7.65,7.513,7.406,7.315,7.034,
417,203.495,12.129,11.378,12.206,14.682,14.509,14.185,14.264,13.905,13.457,12.923,12.613,12.47,12.367,12.135,11.857,11.561,11.278,None,10.874,10.676,10.365,10.228,9.278,8.716,8.334,8.041,7.827,7.651,7.519,7.408,7.317,7.036,
418,534.181,22.014,10.361,13.454,12.256,None,14.298,14.307,13.977,None,12.94,12.635,12.469,12.422,12.1,11.901,11.569,11.279,11.068,10.822,10.683,10.37,10.231,9.27,8.72,8.336,8.042,7.824,7.652,None,7.409,7.317,7.037,
419,-352.669,18.356,11.098,12.935,15.106,14.536,14.453,14.359,14.127,13.629,13.034,12.722,12.518,12.41,12.134,11.912,11.576,11.301,11.084,10.827,None,10.371,10.233,9.283,8.724,8.335,8.041,7.823,7.651,7.517,7.407,7.316,7.035,
420,103.166,13.37,15.399,12.502,13.911,14.469,14.267,14.333,14.172,13.633,13.082,12.751,12.57,12.469,12.156,11.938,11.596,11.303,11.088,10.908,10.701,10.381,None,None,None,8.329,8.042,7.824,7.653,7.518,7.408,7.317,7.037,
421,397.51,11.445,12.59,12.857,14.938,14.042,14.586,14.508,14.232,None,13.137,12.797,12.556,12.518,12.21,11.955,11.604,11.307,11.095,10.863,None,None,None,9.283,8.731,8.331,8.046,None,7.655,7.518,7.411,7.32,7.039,
422,-86.629,4.035,10.596,11.383,14.584,14.189,14.31,14.406,14.322,13.831,13.206,12.84,12.58,12.535,12.174,11.982,None,None,None,None,None,10.386,10.248,9.292,8.736,8.334,8.047,7.831,7.656,7.52,7.411,7.32,7.04,
423,397.684,6.142,11.685,12.278,13.753,13.945,14.387,14.508,14.424,13.936,13.293,12.895,12.671,12.583,12.285,None,None,11.321,11.106,10.863,None,10.392,10.254,9.292,8.728,8.337,8.048,7.829,7.658,7.523,7.413,7.322,7.04,
424,-386.855,10.555,19.165,13.476,15.191,13.963,14.384,14.61,14.439,14.04,13.301,12.967,12.748,None,None,None,11.644,11.352,11.117,10.952,10.721,10.4,10.26,9.284,8.741,8.34,8.051,7.832,None,7.527,7.416,7.324,7.042,
425,-26.565,5.323,11.917,12.19,12.468,13.883,14.391,14.69,14.474,14.036,13.401,13.01,12.729,12.664,12.221,11.994,11.652,11.345,11.123,10.864,10.724,10.403,10.264,9.299,8.741,8.348,8.053,7.835,7.661,7.525,7.416,7.325,7.043,
426,83.093,10.617,13.029,12.01,13.744,13.605,14.09,14.442,14.513,14.151,13.496,13.068,12.801,12.674,12.353,12.059,11.678,11.361,11.134,10.891,10.722,10.41,10.272,None,8.747,8.342,8.055,7.84,7.663,7.527,7.418,7.326,7.049,
427,216.363,8.526,10.352,13.39,12.656,13.871,14.37,14.63,14.599,14.227,13.566,13.122,12.847,12.751,12.326,None,11.695,11.363,None,10.903,10.739,10.414,10.273,9.301,8.747,8.348,8.055,7.839,7.663,7.529,None,7.326,7.043,
428,379.43,15.811,15.904,13.621,13.769,13.813,14.102,14.444,14.607,14.282,13.637,13.179,12.917,12.779,12.325,12.119,11.715,11.389,11.157,10.97,10.751,None,None,9.322,8.745,8.344,8.056,7.84,7.663,7.53,7.418,7.327,7.044,
429,-274.057,15.607,14.301,11.151,15.224,14.006,14.104,14.687,14.635,14.38,13.704,13.25,12.981,12.845,12.384,12.135,11.716,11.412,11.167,10.912,10.757,10.428,10.284,9.309,8.746,None,8.057,7.84,7.664,7.526,7.418,7.327,7.05,
430,403.457,10.251,12.732,14.149,14.68,13.614,14.08,14.485,14.705,14.473,13.801,13.317,13.005,12.897,12.373,12.145,11.744,11.434,11.17,None,10.764,10.433,10.291,None,None,8.346,8.056,7.839,7.663,7.529,7.418,7.326,7.042,
431,-137.453,7.304,12.721,12.145,13.259,13.133,13.921,14.697,14.624,14.515,13.846,13.405,13.095,12.939,12.569,12.203,11.764,11.413,11.191,10.938,10.768,None,None,None,8.753,8.345,8.057,7.839,7.663,7.529,7.417,7.325,7.042,
432,497.803,17.464,9.111,14.612,13.208,13.483,13.902,14.601,14.732,14.622,13.925,13.449,13.068,12.981,None,12.208,11.796,11.451,None,None,None,None,10.29,9.308,8.735,8.33,8.04,7.824,7.648,7.511,None,7.313,7.039,
433,421.847,15.187,12.583,13.773,13.44,12.976,13.786,14.501,14.679,14.601,14.043,13.551,13.129,13.066,12.585,12.255,11.798,None,None,11.022,10.777,10.443,10.298,9.31,8.733,8.333,8.043,7.824,7.65,7.512,7.406,7.315,7.035,
434,41.69,7.197,11.489,10.747,11.095,13.709,13.807,14.431,14.743,14.691,14.103,13.59,13.256,13.133,12.585,12.292,None,None,11.218,10.959,None,10.448,10.303,None,8.737,8.338,8.045,7.827,7.651,7.516,7.406,7.315,7.035,
435,64.812,15.399,14.917,13.326,13.444,13.395,13.6,14.193,14.608,14.705,14.19,13.658,13.294,13.179,12.611,12.326,11.856,11.467,11.227,11.005,10.798,10.457,10.311,9.316,8.737,8.336,8.046,7.829,7.652,7.516,None,7.317,None,
436,-343.535,9.798,14.063,11.629,15.182,13.519,13.581,14.228,14.695,14.757,14.241,13.766,13.375,13.217,12.766,12.335,11.861,11.524,11.257,11.001,10.819,10.474,10.319,9.315,8.748,8.348,8.05,7.833,7.656,7.518,7.411,7.32,7.038,
437,-330.399,13.97,11.568,11.481,12.819,13.581,13.911,14.431,14.762,14.817,14.327,13.78,13.421,13.315,12.726,None,11.905,None,11.27,11.082,10.83,10.484,10.334,9.305,8.754,8.347,8.053,7.832,7.659,7.521,7.412,7.322,7.039,
438,404.082,18.671,12.644,11.024,11.776,13.731,13.415,14.191,14.644,14.778,14.353,13.832,13.479,13.322,12.728,12.394,11.919,11.531,11.292,10.999,10.84,10.49,10.342,9.33,8.748,None,8.056,None,7.66,7.523,7.415,7.323,7.046,
439,-375.045,19.543,5.819,14.019,12.989,14.001,13.362,14.248,14.633,14.814,14.47,13.945,13.486,None,12.849,12.455,11.936,11.592,11.3,11.098,10.85,10.499,10.351,9.335,8.757,8.358,8.058,7.839,None,7.524,7.416,7.324,7.041,
440,56.695,6.586,9.529,10.876,12.727,13.138,13.484,14.111,14.621,14.892,14.493,14.015,13.595,13.457,12.934,12.484,11.958,11.574,11.32,None,10.863,10.51,10.36,9.347,None,None,None,None,None,7.527,7.418,7.326,7.043,
441,316.62,17.959,18.103,13.099,13.159,13.64,13.536,14.138,14.656,14.881,14.564,14.078,13.666,13.52,12.87,12.513,11.993,11.6,11.334,11.057,None,None,None,None,None,8.351,8.06,7.84,7.665,7.526,7.418,7.326,7.048,
442,-295.753,8.27,10.65,13.394,13.872,12.613,13.361,13.93,14.459,14.881,14.622,14.126,13.73,13.573,12.931,None,12.034,None,None,None,None,10.519,10.368,9.327,8.763,8.353,8.062,7.841,7.666,7.532,None,7.326,None,
443,139.911,5.556,10.752,14.509,12.319,12.97,13.21,14.004,14.497,14.896,14.67,14.266,13.819,13.709,13.026,12.598,12.055,11.674,None,11.14,10.889,10.53,10.378,9.339,8.767,8.356,8.063,7.844,7.666,7.532,7.42,7.327,7.043,
444,-470.12,15.64,16.296,12.629,13.747,12.36,13.247,14.003,14.332,14.832,14.799,14.29,13.911,None,13.035,12.683,12.097,11.667,None,11.09,10.907,10.543,10.39,9.36,None,8.359,8.067,None,7.668,7.535,7.421,7.329,7.051,
445,-169.258,16.545,9.111,12.709,13.434,12.852,13.132,13.897,14.452,14.874,14.798,14.386,13.973,13.804,13.243,12.709,12.121,11.718,11.414,11.167,10.921,10.555,10.4,9.355,8.77,8.367,8.07,7.847,7.672,7.534,7.424,7.332,7.045,
446,97.638,17.632,14.547,14.04,12.773,12.784,13.255,None,14.376,14.859,14.842,14.464,None,13.864,13.184,12.76,12.151,11.736,11.426,11.209,10.945,10.576,10.42,9.372,8.782,8.367,8.072,7.852,7.673,7.538,7.425,7.333,7.046,
447,-405.548,16.44,7.689,13.802,11.816,12.726,13.063,14.079,14.286,14.856,14.906,14.51,14.154,13.953,13.2,12.797,12.187,11.766,11.448,None,10.962,10.587,10.43,9.362,8.782,8.37,8.073,7.853,7.675,7.538,7.426,7.334,7.054,
448,442.329,18.792,13.365,12.137,12.226,12.702,12.905,13.846,14.182,14.844,14.935,14.588,14.148,13.999,13.291,12.851,12.208,11.792,11.47,11.221,10.975,10.599,10.44,9.383,8.792,8.382,8.08,7.857,7.681,7.544,None,None,7.048,
449,118.663,16.439,15.319,12.598,10.769,12.771,12.813,13.645,14.232,14.816,14.97,14.624,14.257,14.096,13.359,12.914,12.259,None,11.5,11.218,10.994,10.613,10.454,9.388,8.8,8.378,8.084,7.862,7.682,7.546,7.433,7.337,7.049,
450,None,13.305,8.705,13.698,10.838,12.26,12.891,13.854,14.19,14.816,14.951,14.705,14.321,14.142,13.367,12.975,12.297,11.834,11.523,11.233,11.014,10.627,10.465,9.393,8.793,8.387,8.087,7.862,7.685,None,7.436,7.343,None,
451,-61.013,20.754,8.66,11.357,12.721,12.475,12.768,13.614,13.978,14.75,14.964,14.704,14.366,14.212,None,13.006,12.351,11.878,11.553,11.291,11.033,10.643,10.481,9.402,8.814,8.387,8.091,7.866,7.688,None,None,None,None,
452,-439.283,14.267,15.143,9.387,11.94,13.036,13.065,13.41,14,14.665,15.043,14.815,14.508,14.303,13.564,13.078,12.388,11.908,11.581,11.252,11.066,10.669,10.504,9.436,None,8.416,8.109,None,7.703,None,7.438,7.344,7.055,
453,-364.524,7.016,13.942,13.127,12.747,12.021,12.744,13.444,14.048,14.603,None,14.881,14.585,None,13.662,13.137,12.423,11.96,11.605,11.361,11.082,10.684,10.517,9.443,8.829,8.411,8.112,7.887,None,None,7.448,7.355,7.06,
454,-130.266,20.376,10.615,9.577,12.601,12.78,13.07,13.581,13.916,14.676,15.041,14.892,14.631,14.416,13.724,13.203,12.48,11.976,11.644,11.302,11.104,10.704,10.539,None,8.846,8.421,8.119,7.891,7.711,7.567,7.451,7.356,7.057,
455,-322.973,11.973,6.659,14.812,12.642,12.726,12.896,13.317,13.909,14.592,15.081,14.966,14.653,14.519,13.745,13.258,12.523,12.012,11.675,11.382,11.129,10.724,10.556,9.446,8.851,8.433,8.124,7.899,7.716,None,7.457,7.362,7.062,
456,501.331,7.246,18.274,10.347,12.869,12.775,12.862,13.324,13.722,14.461,15.063,14.975,14.776,14.581,13.837,13.313,12.563,12.046,None,11.393,11.146,10.742,10.571,9.472,8.849,8.436,8.128,7.901,7.718,None,7.46,7.365,7.064,
457,372.196,14.849,9.776,10.631,12.943,12.703,12.778,13.318,13.879,14.438,15.07,15.013,14.812,14.65,14,13.386,12.636,12.097,11.739,11.407,11.181,10.763,10.592,9.481,8.86,8.438,None,None,None,None,7.462,7.367,7.064,
458,182.003,2.764,19.261,13.137,13.439,12.579,12.846,13.368,13.664,14.404,15.03,15.105,14.771,14.696,None,13.468,12.684,12.145,11.786,11.45,11.21,10.789,10.614,9.494,8.883,None,None,7.904,None,7.581,7.466,7.371,7.067,
459,1346.21,838.477,682.487,513.668,462.376,386.485,334.083,253.088,206.241,153.812,105.825,83.051,69.475,64.546,48.912,41.058,34.378,12.207,11.826,11.451,11.233,10.815,10.639,9.493,None,None,8.14,7.91,7.728,7.583,7.471,7.375,7.075,
460,1090.303,858.236,706.722,536.375,478.957,402.439,347.823,263.88,215.192,None,110.21,86.342,None,66.852,50.199,41.356,31.985,27.013,23.969,21.918,20.328,18.19,17.418,13.659,12.284,None,8.146,7.917,7.732,7.591,7.475,7.378,7.072,
461,1635.183,890.863,734.998,554.855,499.441,417.881,361.815,274.607,224.319,167.229,114.903,89.896,74.877,69.495,52.059,42.78,32.941,27.78,24.55,22.326,20.73,18.48,None,13.67,12.215,11.447,11.219,10.988,10.86,10.764,10.733,10.7,10.847,
462,852.682,913.133,761.188,577.989,517.931,434.029,376.327,285.934,233.672,174.292,119.691,93.504,77.922,72.214,54,44.338,33.993,28.541,25.203,22.939,21.198,18.845,17.874,13.544,11.835,10.852,None,10.681,10.476,10.341,10.286,10.24,10.026,
463,1700.246,944.581,786.234,598.103,537.808,450.369,390.628,297.715,243.218,181.429,124.605,97.268,80.895,75.031,56.038,45.84,35.005,29.297,25.747,None,21.517,19.012,18.106,13.532,11.742,10.693,9.988,9.634,9.23,8.892,8.61,8.336,6.4,
464,1858.081,981.467,807.001,615.354,554.286,466.415,405.67,309.222,252.918,188.848,129.608,101.119,84.072,77.905,58.063,47.44,36.125,30.122,26.428,23.868,22.005,19.394,18.448,13.716,11.835,10.76,10.033,None,9.073,8.706,8.423,8.16,6.079,
465,1578.34,1013.366,835.75,635.941,575.281,483.573,420.144,321.194,262.85,196.286,None,105.078,87.252,None,60.222,49.078,37.253,30.997,27.127,24.43,22.513,19.79,18.807,13.89,11.954,10.846,10.097,9.542,9.111,8.742,8.443,8.167,6.025,
466,1821.276,1047.137,860.183,659.848,595.012,501.085,435.355,332.888,272.966,203.989,139.99,109.122,90.616,83.934,62.46,50.809,38.436,31.917,27.862,25.104,23.045,20.208,19.182,None,12.084,10.939,10.168,9.6,9.155,8.784,8.479,8.195,6.011,
467,2015.971,1112.427,917.518,None,None,518.384,450.493,345.264,283.229,211.917,145.439,113.36,94.125,87.086,64.697,52.563,39.686,32.88,28.638,25.726,23.604,20.646,19.578,14.277,12.209,11.043,10.249,9.668,9.216,8.835,8.522,8.235,6.037,
468,1843.639,None,None,None,634.394,535.943,466.899,358.213,294.373,220.36,151.302,117.865,97.866,90.516,67.121,54.519,41.026,33.887,29.479,26.43,24.221,21.13,20.022,None,12.378,11.161,10.345,9.752,9.285,8.893,8.578,8.287,6.066,
469,None,None,945.755,727.06,658.948,555.9,484.341,372.503,306.071,229.539,157.653,122.788,101.858,94.269,69.781,56.606,42.506,35.053,30.407,27.211,24.89,21.659,20.499,14.755,12.536,11.287,10.447,9.835,9.36,8.957,8.639,8.34,None,
470,1566.726,1190.784,977.353,751.243,680.54,576.011,502.918,387.406,319.024,239.388,164.543,128.102,106.299,98.348,72.734,58.918,44.11,36.255,31.409,28.033,None,22.23,None,15.017,12.723,11.422,10.558,9.932,9.443,9.032,8.7,None,None,
471,1055.41,1229.321,1009.045,777.1,703.787,597.316,522.349,402.869,332.038,249.653,171.672,133.684,110.808,None,75.696,61.285,45.782,37.541,32.44,28.912,26.372,22.823,21.549,15.289,12.895,11.561,10.671,10.024,9.525,9.101,None,None,6.142,
472,1853.13,1266.846,1049.051,801.697,726.9,618.352,541.857,418.687,345.459,259.971,178.952,139.298,115.435,106.749,78.705,63.675,47.456,38.845,33.499,29.868,27.141,23.422,22.09,None,13.077,11.701,10.783,10.12,9.605,9.175,8.833,8.458,6.181,
473,2741.984,1303.91,1076.343,829.447,754.655,640.546,560.691,434.163,358.377,270.118,186.115,144.828,119.977,110.937,81.853,66.069,49.151,40.149,34.551,30.758,27.906,24.026,22.637,15.841,13.275,11.846,10.897,10.214,9.689,None,8.895,8.577,6.261,
474,1656.47,1397.162,None,856.176,779.8,661.172,579.702,449.609,371.683,280.362,193.331,150.496,124.678,115.235,85.062,68.558,50.894,41.477,None,31.6,28.699,24.649,23.2,16.123,13.473,11.994,11.018,10.312,9.774,9.328,8.966,8.641,6.3,
475,None,None,None,884.872,802.186,683.757,599.541,465.632,385.35,291.081,200.973,156.5,129.645,119.86,88.313,71.176,52.741,42.907,36.816,32.639,29.556,25.327,23.815,16.447,13.67,None,11.149,None,9.872,9.409,9.043,8.712,6.345,
476,None,1461.438,1176.907,914.893,830.926,706.028,620.67,482.78,None,302.617,209.203,163.005,None,124.827,91.92,74.014,54.761,44.49,38.097,33.701,30.491,26.062,24.478,16.78,13.909,12.32,11.287,10.543,9.969,9.5,9.12,None,None,
477,1465.554,1510.157,1228.528,945.396,856.415,731.993,642.915,500.879,415.551,314.828,217.887,169.793,140.644,130.011,95.667,77.018,56.903,46.128,39.437,34.806,None,26.836,None,17.14,14.149,12.509,11.433,10.669,10.076,9.594,9.207,8.861,6.389,
478,2062.592,1553.211,1270.543,975.751,885.189,756.814,665.032,519.212,431.119,327.271,226.813,176.778,146.481,135.383,99.513,80.117,59.089,47.827,40.832,36.057,32.499,27.637,25.902,17.511,14.393,12.695,11.585,10.794,10.186,9.689,None,8.939,None,
479,None,1615.181,1311.315,1007.446,914.439,782.71,688.258,538.056,447.003,339.794,235.842,183.933,152.409,140.841,103.503,83.263,61.353,49.584,42.26,37.175,None,28.462,None,17.888,14.645,12.89,11.742,10.927,10.298,9.792,9.385,9.022,6.538,
480,2982.806,1671.641,1355.239,1041.944,947.875,807.311,710.777,556.795,463.048,352.419,244.869,191.077,158.35,146.36,107.618,86.496,63.631,51.39,43.722,38.502,34.604,29.305,27.413,18.283,14.919,13.091,11.905,11.066,10.422,9.899,9.481,9.11,6.589,
481,2275.402,1808.684,1410.309,1070.795,976.638,833.546,733.839,575.71,479.345,365.302,254.275,198.539,164.558,152.071,111.823,89.803,66.006,53.231,45.23,39.708,35.706,30.177,28.202,None,15.178,13.291,12.069,11.207,10.537,10.004,9.575,9.192,6.64,
482,3561.764,1853.481,1499.503,1148.174,1005.927,860.139,758.167,594.621,495.888,None,263.732,206.071,170.772,None,115.985,93.2,68.422,55.085,46.77,41.053,36.839,31.067,29.008,19.086,15.459,13.5,12.234,11.345,10.657,10.11,9.668,9.277,6.687,
483,4100.333,1946.021,1556.725,1176.706,1070.279,None,None,614.03,512.513,391.718,273.297,213.637,177.216,163.778,120.277,96.631,70.898,57.053,48.371,42.363,38.02,31.997,29.847,19.525,15.745,13.723,12.414,11.493,10.787,None,9.77,9.371,6.748,
484,3654.359,2023.038,1621.827,1223.767,None,None,806.09,634.086,530.007,405.438,283.418,221.739,183.92,169.98,None,100.286,73.524,59.133,50.062,43.802,39.273,32.989,30.747,19.988,16.057,13.958,12.604,11.652,10.923,10.345,9.878,9.469,6.804,
485,1530.202,2113.551,None,None,None,942.713,832.446,655.681,548.483,420.266,294.167,230.301,191.17,176.71,129.961,104.254,76.405,61.389,51.921,45.432,40.649,34.08,31.736,20.501,None,14.215,12.81,11.825,11.074,10.473,9.997,9.576,6.858,
486,None,None,None,1262.172,1143.867,976.745,860.988,678.885,None,436.004,305.757,239.581,198.866,None,135.154,108.517,79.483,63.773,53.915,47.088,42.114,35.242,32.789,21.025,16.771,14.487,13.029,12.008,11.23,10.612,10.116,9.687,6.931,
487,1755.317,2205.996,1723.611,1312.576,1180.383,1009.524,890.426,702.421,588.499,452.255,317.619,249.079,206.903,191.323,140.701,112.92,82.64,66.272,55.963,48.883,43.625,36.438,33.875,21.584,None,14.764,13.257,12.202,11.395,10.756,10.245,9.802,6.99,
488,2852.95,None,1795.425,1350.097,1223.387,1044.681,920.811,726.28,609.032,468.654,329.694,258.878,215.12,198.893,None,117.412,85.905,None,58.075,50.615,45.205,37.688,35.005,22.175,17.532,15.056,13.494,12.398,11.564,10.905,10.379,9.923,7.056,
489,1518.643,2493.066,1864.517,1394.931,1265.761,1078.226,950.897,751.145,629.87,485.391,342.068,268.775,223.44,206.638,151.923,122.04,89.228,71.486,60.255,52.535,46.817,38.964,36.164,22.773,17.93,None,13.732,None,11.737,11.054,10.512,10.043,7.121,
490,5847.436,2587.738,None,1442.191,1310.734,1113.838,982.078,775.495,651.321,None,354.625,278.842,231.911,214.552,None,126.756,92.672,74.195,62.495,54.371,48.478,40.289,37.365,23.376,18.344,15.671,13.984,12.807,11.916,11.214,10.653,10.172,7.188,
491,4151.803,None,None,1504.558,1352.27,1151.09,1014.742,801.391,673.398,520.027,367.58,289.274,240.722,222.712,164.004,131.64,96.238,77.001,64.84,56.416,50.232,41.683,38.632,24.035,18.783,None,14.253,None,12.11,11.381,10.807,10.311,7.265,
492,None,None,2092.219,1556.876,1404.273,1191.656,1048.928,828.605,696.584,538.662,381.329,300.346,250.058,231.432,None,136.924,100.097,None,67.361,58.567,52.115,43.186,40,24.743,19.262,16.365,14.543,13.275,12.319,11.567,10.97,10.457,7.344,
493,None,2785.615,2182.313,1618.398,1450.781,1232.747,1086.121,857.504,720.929,557.907,395.696,312.06,259.874,240.668,177.384,142.445,104.13,83.255,70.018,60.84,54.103,44.775,41.441,25.489,19.759,None,14.848,None,12.538,11.754,11.139,10.613,7.428,
494,None,2921.703,2261.482,1668.379,1510.4,1278.585,1123.719,887.071,745.96,578.164,None,324.061,270.096,250.113,None,148.158,108.288,86.576,72.779,63.192,56.166,46.417,42.931,26.257,20.294,17.137,15.163,13.799,12.767,11.961,11.319,10.773,7.517,
495,6477.663,2959.673,2385.637,1747.833,1564.012,1322.359,1162.71,917.345,771.732,598.226,425.456,336.05,280.305,259.605,191.609,153.871,112.499,89.862,75.542,65.592,58.225,48.069,44.431,27.031,20.812,17.536,15.482,14.064,None,12.158,11.496,10.933,7.6,
496,5927.295,3296.773,2561.273,1866.612,1681.044,1370.568,1202.099,947.159,796.779,618.078,440.021,347.869,290.254,268.94,None,159.57,116.631,None,78.286,67.928,60.299,49.718,45.931,27.815,21.335,17.934,15.803,14.33,13.224,12.357,11.677,11.093,7.686,
497,3560.129,3474.169,2653.764,1935.82,1736.073,1460.579,1281.867,1008.074,822.043,638.082,454.786,359.83,300.375,278.245,205.753,165.263,120.822,96.515,81.066,70.272,62.384,51.391,47.454,28.605,21.88,18.335,16.127,14.602,13.458,None,11.86,11.258,7.763,
498,7809.265,3594.998,2757.022,2015.504,1795.099,1511.327,1324.059,1040.005,874.302,678.896,484.916,371.831,310.64,287.88,212.865,171.117,125.11,99.937,None,72.81,64.534,53.115,49.022,29.427,22.425,18.758,16.463,14.882,13.697,12.773,12.046,11.426,7.851,
499,7820.17,3746.4,2866.665,2088.355,1859.731,1563.757,1369.218,1074.624,902.929,701.332,None,397.656,332.469,None,228.325,177.045,129.484,103.456,86.857,75.282,66.755,54.903,50.652,30.294,23.009,19.193,16.819,15.181,None,13,12.25,11.609,7.956,
500,7018.375,3862.968,2992.42,2172.555,1938.217,1627.637,1420.916,1113.041,934.958,726.296,519.782,None,None,None,None,None,134.36,107.334,90.119,78.15,69.237,56.907,52.483,31.267,23.67,19.694,17.221,15.521,14.248,13.252,12.479,11.816,8.058,
501,4572.477,4077.032,3129.642,2276.901,2019.859,1694.319,1476.799,1154.783,None,None,None,None,345.299,320.232,237.476,190.99,139.803,111.693,93.791,81.271,72.025,59.155,54.535,32.343,None,20.254,17.667,15.891,14.567,13.54,12.729,12.042,8.177,
502,4861.33,4220.299,3308.726,2369.888,2111.271,None,None,None,None,753.164,539.515,428.635,None,333.064,247.092,198.885,145.61,116.352,97.69,84.673,74.986,61.547,56.72,33.493,25.187,20.848,18.141,16.287,14.908,13.842,12.995,12.281,8.299,
503,4115.165,4408.045,3456.44,None,None,None,1536.161,1199.73,1006.326,781.348,560.239,445.472,373.251,346.33,257.242,207.102,151.721,121.277,101.801,88.216,None,64.068,None,34.695,26.001,21.463,18.642,16.71,15.268,14.153,13.272,12.535,8.424,
504,9758.526,4712.094,None,None,2204.549,1839.653,1600.349,1245.845,1044.412,811.128,None,462.863,388.037,360.266,None,215.69,158.056,126.337,106.052,91.832,81.352,66.693,61.414,35.99,26.876,22.123,19.167,17.146,15.643,14.483,13.567,12.8,8.565,
505,3864.739,None,None,2584.344,2307.305,1913.435,1666.615,1295.479,1084.982,841.775,604.119,480.998,403.586,374.625,278.59,224.609,164.678,131.643,110.511,95.661,84.753,69.438,63.916,37.321,27.787,22.808,19.723,17.613,16.044,14.836,13.877,13.078,8.699,
506,9695.9,5028.846,3779.363,2715.922,2403.868,2000.388,1736.538,1346.897,1126.25,873.297,626.853,499.339,419.046,389.171,289.616,233.605,171.349,137.034,115.016,99.646,88.176,72.216,66.457,38.668,None,23.502,20.281,18.076,16.441,15.184,14.188,13.359,8.839,
507,7438.655,None,None,2820.813,2513.525,2080.876,1806.706,1398.124,1168.307,None,649.451,517.658,434.684,None,300.684,242.608,178.028,142.356,119.522,103.483,91.609,75.006,69.007,40.043,29.629,24.207,20.85,18.552,16.849,15.537,14.507,13.647,8.986,
508,14044.636,5638.156,4147.469,2950.561,2618.001,2167.912,1880.017,1451.715,1211.292,937.293,672.626,536.262,450.461,418.389,311.903,251.775,184.82,147.825,124.13,107.446,95.151,77.873,71.632,41.456,30.601,24.945,21.438,19.045,17.273,None,14.837,13.941,9.136,
509,16297.942,6008.853,None,3098.839,2734.339,2258.938,1955.543,1507.094,1255.814,970.671,696.316,555.3,466.685,433.513,323.339,261.172,191.815,153.47,128.862,111.597,None,80.832,None,42.922,31.604,25.704,22.049,19.554,17.713,16.293,15.178,14.247,9.286,
510,-8452.821,6057.695,4698.405,3241.633,2841.725,2352.43,2035.194,1564.666,1301.94,1005.022,720.656,574.85,483.256,449.005,335.152,270.747,198.947,159.229,133.706,115.817,102.498,83.861,77.123,44.43,32.629,26.475,22.679,20.083,18.166,16.689,None,14.565,9.444,
511,-6638.934,6384.866,4902.016,3488.515,None,None,2118.417,1624.546,1349.809,1040.674,745.642,594.816,500.185,464.783,347.178,280.552,206.259,165.117,138.694,120.114,None,86.991,None,45.983,33.697,27.299,23.336,20.629,18.639,17.105,15.9,14.899,9.611,
512,5956.556,6579.98,5153.145,3675.118,3240.122,2555.711,2203.398,1686.295,1400.007,1077.726,771.62,615.536,517.684,481.06,359.439,290.683,213.781,171.186,143.817,124.627,110.282,90.225,82.957,47.61,34.829,28.146,24.017,21.203,19.127,17.532,16.281,15.242,9.782,
513,18505.196,7009.427,None,None,None,None,2295.171,1753.6,1453.512,1116.898,798.989,637.321,536.136,498.351,372.507,301.382,221.798,177.676,149.28,129.276,None,93.68,None,49.339,36.018,29.05,24.753,21.816,19.659,18.004,16.702,15.62,9.978,
514,None,None,None,3816.358,3379.909,2787.261,2395.487,1825.814,1511.715,1159.905,828.692,660.956,556.122,516.97,386.733,312.972,230.463,184.649,155.209,134.526,119.086,97.436,89.585,51.244,37.33,30.052,25.565,22.5,20.246,18.516,None,16.033,10.183,
515,None,7231.294,5677.71,4034.402,3553.409,2918.922,2506.441,1906.312,1574.578,None,860.613,686.304,577.593,None,401.937,325.35,239.682,192.122,161.497,139.989,123.941,101.413,93.24,53.264,38.73,31.119,26.421,23.218,20.861,19.055,None,None,None,
516,11432.522,7592.186,5920.767,4227.56,3723.149,3056.018,2621.182,1988.818,1641.821,1253.285,893.844,712.592,599.486,557.468,417.482,338.013,249.144,199.757,167.937,145.51,128.914,105.482,96.975,55.342,None,32.208,27.297,23.949,21.492,None,None,16.466,10.401,
